drug_1,drug_2,context,label
Rapamycin,benzaldehyde,Nanoparticle,0
Rapamycin,sodium_deoxycholate,Nanoparticle,0
Rapamycin,cholic_acid,Nanoparticle,0
Rapamycin,glycocholic_acid,Nanoparticle,0
Rapamycin,sucrose_octaacetate,Nanoparticle,0
Rapamycin,trans_anethole,Nanoparticle,0
Rapamycin,indomethacin,Nanoparticle,0
Rapamycin,terpinyl_butyrate,Nanoparticle,0
Rapamycin,hydrocortisone,Nanoparticle,0
Rapamycin,candesartan_cilexetil,Nanoparticle,1
Rapamycin,neohesperidin_DC,Nanoparticle,0
Rapamycin,ursodiol,Nanoparticle,0
Rapamycin,diclofenac,Nanoparticle,0
Rapamycin,eucalyptol,Nanoparticle,0
Rapamycin,beta_carotene,Nanoparticle,0
Rapamycin,menthol,Nanoparticle,0
Rapamycin,alpha-terpineol,Nanoparticle,0
Rapamycin,fenchyl_alcohol,Nanoparticle,0
Rapamycin,biotin,Nanoparticle,0
Rapamycin,xylitol,Nanoparticle,0
Rapamycin,trans-cinnamic_acid,Nanoparticle,0
Rapamycin,thimerosal,Nanoparticle,0
Rapamycin,tyramine,Nanoparticle,0
Rapamycin,fumaric_acid,Nanoparticle,0
Rapamycin,congo_red,Nanoparticle,1
Rapamycin,vanillin,Nanoparticle,0
Rapamycin,saccharin,Nanoparticle,0
Rapamycin,allantoin,Nanoparticle,0
Rapamycin,vitamin_A_palmitate,Nanoparticle,1
Rapamycin,acetylcholine_chloride,Nanoparticle,0
Rapamycin,dibutyl_phthalate,Nanoparticle,0
Rapamycin,trometamol,Nanoparticle,0
Rapamycin,benzoyl_peroxide,Nanoparticle,0
Rapamycin,triethyl_citrate,Nanoparticle,0
Rapamycin,triacetin,Nanoparticle,0
Rapamycin,glycerol,Nanoparticle,0
Rapamycin,propylene_glycol,Nanoparticle,0
Rapamycin,mebendazole,Nanoparticle,0
Rapamycin,L-proline,Nanoparticle,0
Rapamycin,L-lysine,Nanoparticle,0
Rapamycin,L-ascorbic_acid,Nanoparticle,0
Rapamycin,stearic_acid,Nanoparticle,0
Rapamycin,(R)-(+)-Limonene,Nanoparticle,0
Rapamycin,meglumine,Nanoparticle,0
Rapamycin,hydrochlorothiazide,Nanoparticle,0
Rapamycin,ketoprofen,Nanoparticle,0
Rapamycin,memantine_hydrochloride,Nanoparticle,0
Rapamycin,naproxen_sodium,Nanoparticle,0
Rapamycin,mannitol,Nanoparticle,0
Rapamycin,D-sorbitol,Nanoparticle,0
Rapamycin,tannic_acid,Nanoparticle,0
Rapamycin,rhodamine_B,Nanoparticle,0
Rapamycin,moxifloxacin,Nanoparticle,0
Rapamycin,ciprofloxacin,Nanoparticle,0
Rapamycin,certirizine,Nanoparticle,0
Rapamycin,budesonide,Nanoparticle,0
Rapamycin,etidronic_acid,Nanoparticle,0
Rapamycin,emtricitabine,Nanoparticle,0
Rapamycin,metoprolol(+)-tartrate,Nanoparticle,0
Rapamycin,phenytoin,Nanoparticle,0
Rapamycin,propranolol_hydrochloride,Nanoparticle,0
Rapamycin,captan,Nanoparticle,0
Rapamycin,neotame,Nanoparticle,0
Rapamycin,alendronate_sodium,Nanoparticle,0
Rapamycin,piroxicam,Nanoparticle,0
Rapamycin,desipramine_hydrochloride,Nanoparticle,0
Rapamycin,nadolol,Nanoparticle,0
Rapamycin,omeprazole,Nanoparticle,0
Rapamycin,labetalol_hydrochloride,Nanoparticle,0
Rapamycin,prednisone,Nanoparticle,0
Rapamycin,risperidone,Nanoparticle,0
Rapamycin,fluconazole,Nanoparticle,0
Rapamycin,methotrexate_hydrate,Nanoparticle,0
Rapamycin,tenofovir_alafenamide,Nanoparticle,0
Rapamycin,carbamazepine,Nanoparticle,0
Rilpivirine,caffeine,Nanoparticle,0
Rilpivirine,succinic_acid,Nanoparticle,0
Rilpivirine,octyl_gallate,Nanoparticle,0
Rilpivirine,DL-malic_acid,Nanoparticle,0
Rilpivirine,adipic_acid,Nanoparticle,0
Rilpivirine,Triazabicyclodecene,Nanoparticle,0
Rilpivirine,DBU,Nanoparticle,0
Rilpivirine,L-asparagine,Nanoparticle,0
Rilpivirine,theobromine,Nanoparticle,0
Rilpivirine,"3,3'-thiodipropionic_acid",Nanoparticle,0
Rilpivirine,theophylline,Nanoparticle,0
Rilpivirine,borneol,Nanoparticle,0
Rilpivirine,cinnamaldehyde,Nanoparticle,0
Rilpivirine,aspartame,Nanoparticle,0
Rilpivirine,squalene,Nanoparticle,0
Rilpivirine,benzaldehyde,Nanoparticle,0
Rilpivirine,sodium_deoxycholate,Nanoparticle,1
Rilpivirine,cholic_acid,Nanoparticle,0
Rilpivirine,glycocholic_acid,Nanoparticle,0
Rilpivirine,sucrose_octaacetate,Nanoparticle,0
Rilpivirine,trans_anethole,Nanoparticle,0
Rilpivirine,indomethacin,Nanoparticle,0
Rilpivirine,terpinyl_butyrate,Nanoparticle,0
Rilpivirine,hydrocortisone,Nanoparticle,0
Rilpivirine,candesartan_cilexetil,Nanoparticle,1
Rilpivirine,neohesperidin_DC,Nanoparticle,0
Rilpivirine,ursodiol,Nanoparticle,0
Rilpivirine,diclofenac,Nanoparticle,0
Rilpivirine,eucalyptol,Nanoparticle,0
Rilpivirine,beta_carotene,Nanoparticle,0
Rilpivirine,menthol,Nanoparticle,0
Rilpivirine,alpha-terpineol,Nanoparticle,0
Rilpivirine,fenchyl_alcohol,Nanoparticle,0
Rilpivirine,biotin,Nanoparticle,0
Rilpivirine,xylitol,Nanoparticle,0
Rilpivirine,trans-cinnamic_acid,Nanoparticle,0
Rilpivirine,thimerosal,Nanoparticle,0
Rilpivirine,tyramine,Nanoparticle,0
Rilpivirine,fumaric_acid,Nanoparticle,0
Rilpivirine,congo_red,Nanoparticle,1
Rilpivirine,vanillin,Nanoparticle,0
Rilpivirine,saccharin,Nanoparticle,0
Rilpivirine,allantoin,Nanoparticle,0
Rilpivirine,vitamin_A_palmitate,Nanoparticle,1
Rilpivirine,acetylcholine_chloride,Nanoparticle,0
Rilpivirine,dibutyl_phthalate,Nanoparticle,0
Rilpivirine,trometamol,Nanoparticle,0
Rilpivirine,benzoyl_peroxide,Nanoparticle,0
Rilpivirine,triethyl_citrate,Nanoparticle,0
Rilpivirine,triacetin,Nanoparticle,0
Rilpivirine,glycerol,Nanoparticle,0
Rilpivirine,propylene_glycol,Nanoparticle,0
Rilpivirine,mebendazole,Nanoparticle,0
Rilpivirine,L-proline,Nanoparticle,0
Rilpivirine,L-lysine,Nanoparticle,0
Rilpivirine,L-ascorbic_acid,Nanoparticle,0
Rilpivirine,stearic_acid,Nanoparticle,0
Rilpivirine,(R)-(+)-Limonene,Nanoparticle,0
Rilpivirine,meglumine,Nanoparticle,0
Rilpivirine,hydrochlorothiazide,Nanoparticle,0
Rilpivirine,ketoprofen,Nanoparticle,1
Rilpivirine,memantine_hydrochloride,Nanoparticle,0
Rilpivirine,naproxen_sodium,Nanoparticle,1
Rilpivirine,mannitol,Nanoparticle,0
Rilpivirine,D-sorbitol,Nanoparticle,0
Rilpivirine,tannic_acid,Nanoparticle,0
Rilpivirine,rhodamine_B,Nanoparticle,0
Rilpivirine,moxifloxacin,Nanoparticle,0
Rilpivirine,ciprofloxacin,Nanoparticle,0
Rilpivirine,certirizine,Nanoparticle,0
Rilpivirine,budesonide,Nanoparticle,0
Rilpivirine,etidronic_acid,Nanoparticle,0
Rilpivirine,emtricitabine,Nanoparticle,0
Rilpivirine,metoprolol(+)-tartrate,Nanoparticle,0
Rilpivirine,phenytoin,Nanoparticle,0
Rilpivirine,propranolol_hydrochloride,Nanoparticle,0
Rilpivirine,captan,Nanoparticle,0
Rilpivirine,neotame,Nanoparticle,0
Rilpivirine,alendronate_sodium,Nanoparticle,0
Rilpivirine,piroxicam,Nanoparticle,0
Rilpivirine,desipramine_hydrochloride,Nanoparticle,0
Rilpivirine,nadolol,Nanoparticle,0
Rilpivirine,omeprazole,Nanoparticle,0
Rilpivirine,labetalol_hydrochloride,Nanoparticle,0
Rilpivirine,prednisone,Nanoparticle,0
Rilpivirine,risperidone,Nanoparticle,0
Rilpivirine,fluconazole,Nanoparticle,0
Rilpivirine,methotrexate_hydrate,Nanoparticle,0
Rilpivirine,tenofovir_alafenamide,Nanoparticle,0
Rilpivirine,carbamazepine,Nanoparticle,0
Econazole,caffeine,Nanoparticle,0
Econazole,succinic_acid,Nanoparticle,0
Econazole,octyl_gallate,Nanoparticle,0
Econazole,DL-malic_acid,Nanoparticle,0
Econazole,adipic_acid,Nanoparticle,0
Econazole,Triazabicyclodecene,Nanoparticle,0
Econazole,DBU,Nanoparticle,0
Econazole,L-asparagine,Nanoparticle,0
Econazole,theobromine,Nanoparticle,0
Econazole,"3,3'-thiodipropionic_acid",Nanoparticle,0
Econazole,theophylline,Nanoparticle,0
Econazole,borneol,Nanoparticle,0
Econazole,cinnamaldehyde,Nanoparticle,0
Econazole,aspartame,Nanoparticle,0
Econazole,squalene,Nanoparticle,0
Econazole,benzaldehyde,Nanoparticle,0
Econazole,sodium_deoxycholate,Nanoparticle,0
Econazole,cholic_acid,Nanoparticle,0
Econazole,glycocholic_acid,Nanoparticle,0
Econazole,sucrose_octaacetate,Nanoparticle,0
Econazole,trans_anethole,Nanoparticle,0
Econazole,indomethacin,Nanoparticle,0
Econazole,terpinyl_butyrate,Nanoparticle,0
Econazole,hydrocortisone,Nanoparticle,0
Econazole,candesartan_cilexetil,Nanoparticle,0
Econazole,neohesperidin_DC,Nanoparticle,0
Econazole,ursodiol,Nanoparticle,0
Econazole,diclofenac,Nanoparticle,0
Econazole,eucalyptol,Nanoparticle,0
Econazole,beta_carotene,Nanoparticle,0
Econazole,menthol,Nanoparticle,1
Econazole,alpha-terpineol,Nanoparticle,0
Econazole,fenchyl_alcohol,Nanoparticle,0
Econazole,biotin,Nanoparticle,0
Econazole,xylitol,Nanoparticle,0
Econazole,trans-cinnamic_acid,Nanoparticle,0
Econazole,thimerosal,Nanoparticle,0
Econazole,tyramine,Nanoparticle,0
Econazole,fumaric_acid,Nanoparticle,0
Econazole,congo_red,Nanoparticle,1
Econazole,vanillin,Nanoparticle,0
Econazole,saccharin,Nanoparticle,0
Econazole,allantoin,Nanoparticle,0
Econazole,vitamin_A_palmitate,Nanoparticle,0
Econazole,acetylcholine_chloride,Nanoparticle,0
Econazole,dibutyl_phthalate,Nanoparticle,0
Econazole,trometamol,Nanoparticle,0
Econazole,benzoyl_peroxide,Nanoparticle,0
Econazole,triethyl_citrate,Nanoparticle,0
Econazole,triacetin,Nanoparticle,0
Econazole,glycerol,Nanoparticle,0
Econazole,propylene_glycol,Nanoparticle,0
Econazole,mebendazole,Nanoparticle,1
Econazole,L-proline,Nanoparticle,0
Econazole,L-lysine,Nanoparticle,0
Econazole,L-ascorbic_acid,Nanoparticle,0
Econazole,stearic_acid,Nanoparticle,0
Econazole,(R)-(+)-Limonene,Nanoparticle,0
Econazole,meglumine,Nanoparticle,0
Econazole,hydrochlorothiazide,Nanoparticle,0
Econazole,ketoprofen,Nanoparticle,0
Econazole,memantine_hydrochloride,Nanoparticle,0
Econazole,naproxen_sodium,Nanoparticle,0
Econazole,mannitol,Nanoparticle,0
Econazole,D-sorbitol,Nanoparticle,0
Econazole,tannic_acid,Nanoparticle,0
Econazole,rhodamine_B,Nanoparticle,0
Econazole,moxifloxacin,Nanoparticle,0
Econazole,ciprofloxacin,Nanoparticle,0
Econazole,certirizine,Nanoparticle,0
Econazole,budesonide,Nanoparticle,1
Econazole,etidronic_acid,Nanoparticle,0
Econazole,emtricitabine,Nanoparticle,0
Econazole,metoprolol(+)-tartrate,Nanoparticle,1
Econazole,phenytoin,Nanoparticle,0
Econazole,propranolol_hydrochloride,Nanoparticle,0
Econazole,captan,Nanoparticle,0
Econazole,neotame,Nanoparticle,1
Econazole,alendronate_sodium,Nanoparticle,0
Econazole,piroxicam,Nanoparticle,0
Econazole,desipramine_hydrochloride,Nanoparticle,0
Econazole,nadolol,Nanoparticle,0
Econazole,omeprazole,Nanoparticle,1
Econazole,labetalol_hydrochloride,Nanoparticle,0
Econazole,prednisone,Nanoparticle,0
Econazole,risperidone,Nanoparticle,0
Econazole,fluconazole,Nanoparticle,0
Econazole,methotrexate_hydrate,Nanoparticle,1
Econazole,tenofovir_alafenamide,Nanoparticle,1
Econazole,carbamazepine,Nanoparticle,0
Chlorpromazine_Hcl,caffeine,Nanoparticle,0
Chlorpromazine_Hcl,succinic_acid,Nanoparticle,0
Chlorpromazine_Hcl,octyl_gallate,Nanoparticle,0
Chlorpromazine_Hcl,DL-malic_acid,Nanoparticle,0
Chlorpromazine_Hcl,adipic_acid,Nanoparticle,0
Chlorpromazine_Hcl,Triazabicyclodecene,Nanoparticle,0
Chlorpromazine_Hcl,DBU,Nanoparticle,0
Chlorpromazine_Hcl,L-asparagine,Nanoparticle,0
Chlorpromazine_Hcl,theobromine,Nanoparticle,0
Chlorpromazine_Hcl,"3,3'-thiodipropionic_acid",Nanoparticle,0
Chlorpromazine_Hcl,theophylline,Nanoparticle,0
Chlorpromazine_Hcl,borneol,Nanoparticle,0
Chlorpromazine_Hcl,cinnamaldehyde,Nanoparticle,0
Chlorpromazine_Hcl,aspartame,Nanoparticle,0
Chlorpromazine_Hcl,squalene,Nanoparticle,0
Chlorpromazine_Hcl,benzaldehyde,Nanoparticle,0
Chlorpromazine_Hcl,sodium_deoxycholate,Nanoparticle,0
Chlorpromazine_Hcl,cholic_acid,Nanoparticle,0
Chlorpromazine_Hcl,glycocholic_acid,Nanoparticle,1
Chlorpromazine_Hcl,sucrose_octaacetate,Nanoparticle,0
Chlorpromazine_Hcl,trans_anethole,Nanoparticle,0
Chlorpromazine_Hcl,indomethacin,Nanoparticle,0
Chlorpromazine_Hcl,terpinyl_butyrate,Nanoparticle,1
Chlorpromazine_Hcl,hydrocortisone,Nanoparticle,0
Chlorpromazine_Hcl,candesartan_cilexetil,Nanoparticle,1
Chlorpromazine_Hcl,neohesperidin_DC,Nanoparticle,0
Chlorpromazine_Hcl,ursodiol,Nanoparticle,0
Chlorpromazine_Hcl,diclofenac,Nanoparticle,0
Chlorpromazine_Hcl,eucalyptol,Nanoparticle,0
Chlorpromazine_Hcl,beta_carotene,Nanoparticle,0
Chlorpromazine_Hcl,menthol,Nanoparticle,0
Chlorpromazine_Hcl,alpha-terpineol,Nanoparticle,0
Chlorpromazine_Hcl,fenchyl_alcohol,Nanoparticle,0
Chlorpromazine_Hcl,biotin,Nanoparticle,0
Chlorpromazine_Hcl,xylitol,Nanoparticle,0
Chlorpromazine_Hcl,trans-cinnamic_acid,Nanoparticle,0
Chlorpromazine_Hcl,thimerosal,Nanoparticle,0
Chlorpromazine_Hcl,tyramine,Nanoparticle,0
Chlorpromazine_Hcl,fumaric_acid,Nanoparticle,0
Chlorpromazine_Hcl,congo_red,Nanoparticle,1
Chlorpromazine_Hcl,vanillin,Nanoparticle,0
Chlorpromazine_Hcl,saccharin,Nanoparticle,0
Chlorpromazine_Hcl,allantoin,Nanoparticle,0
Chlorpromazine_Hcl,vitamin_A_palmitate,Nanoparticle,0
Chlorpromazine_Hcl,acetylcholine_chloride,Nanoparticle,0
Chlorpromazine_Hcl,dibutyl_phthalate,Nanoparticle,0
Chlorpromazine_Hcl,trometamol,Nanoparticle,0
Chlorpromazine_Hcl,benzoyl_peroxide,Nanoparticle,0
Chlorpromazine_Hcl,triethyl_citrate,Nanoparticle,0
Chlorpromazine_Hcl,triacetin,Nanoparticle,0
Chlorpromazine_Hcl,glycerol,Nanoparticle,0
Chlorpromazine_Hcl,propylene_glycol,Nanoparticle,0
Chlorpromazine_Hcl,mebendazole,Nanoparticle,0
Chlorpromazine_Hcl,L-proline,Nanoparticle,0
Chlorpromazine_Hcl,L-lysine,Nanoparticle,0
Chlorpromazine_Hcl,L-ascorbic_acid,Nanoparticle,0
Chlorpromazine_Hcl,stearic_acid,Nanoparticle,0
Chlorpromazine_Hcl,(R)-(+)-Limonene,Nanoparticle,0
Chlorpromazine_Hcl,meglumine,Nanoparticle,0
Chlorpromazine_Hcl,hydrochlorothiazide,Nanoparticle,0
Chlorpromazine_Hcl,ketoprofen,Nanoparticle,0
Chlorpromazine_Hcl,memantine_hydrochloride,Nanoparticle,0
Chlorpromazine_Hcl,naproxen_sodium,Nanoparticle,0
Chlorpromazine_Hcl,mannitol,Nanoparticle,0
Chlorpromazine_Hcl,D-sorbitol,Nanoparticle,0
Chlorpromazine_Hcl,tannic_acid,Nanoparticle,1
Chlorpromazine_Hcl,rhodamine_B,Nanoparticle,0
Chlorpromazine_Hcl,moxifloxacin,Nanoparticle,0
Chlorpromazine_Hcl,ciprofloxacin,Nanoparticle,0
Chlorpromazine_Hcl,certirizine,Nanoparticle,0
Chlorpromazine_Hcl,budesonide,Nanoparticle,0
Chlorpromazine_Hcl,etidronic_acid,Nanoparticle,0
Chlorpromazine_Hcl,emtricitabine,Nanoparticle,0
Chlorpromazine_Hcl,metoprolol(+)-tartrate,Nanoparticle,0
Chlorpromazine_Hcl,phenytoin,Nanoparticle,0
Chlorpromazine_Hcl,propranolol_hydrochloride,Nanoparticle,0
Chlorpromazine_Hcl,captan,Nanoparticle,0
Chlorpromazine_Hcl,neotame,Nanoparticle,0
Chlorpromazine_Hcl,alendronate_sodium,Nanoparticle,0
Chlorpromazine_Hcl,piroxicam,Nanoparticle,0
Chlorpromazine_Hcl,desipramine_hydrochloride,Nanoparticle,0
Chlorpromazine_Hcl,nadolol,Nanoparticle,0
Chlorpromazine_Hcl,omeprazole,Nanoparticle,0
Chlorpromazine_Hcl,labetalol_hydrochloride,Nanoparticle,0
Chlorpromazine_Hcl,prednisone,Nanoparticle,0
Chlorpromazine_Hcl,risperidone,Nanoparticle,0
Chlorpromazine_Hcl,fluconazole,Nanoparticle,0
Chlorpromazine_Hcl,methotrexate_hydrate,Nanoparticle,0
Chlorpromazine_Hcl,tenofovir_alafenamide,Nanoparticle,0
Chlorpromazine_Hcl,carbamazepine,Nanoparticle,0
Taxol,caffeine,Nanoparticle,0
Taxol,succinic_acid,Nanoparticle,0
Taxol,octyl_gallate,Nanoparticle,0
Taxol,DL-malic_acid,Nanoparticle,0
Taxol,adipic_acid,Nanoparticle,0
Taxol,Triazabicyclodecene,Nanoparticle,0
Taxol,DBU,Nanoparticle,0
Taxol,L-asparagine,Nanoparticle,0
Taxol,theobromine,Nanoparticle,0
Taxol,"3,3'-thiodipropionic_acid",Nanoparticle,0
Taxol,theophylline,Nanoparticle,0
Taxol,borneol,Nanoparticle,0
Taxol,cinnamaldehyde,Nanoparticle,0
Taxol,aspartame,Nanoparticle,0
Taxol,squalene,Nanoparticle,0
Taxol,benzaldehyde,Nanoparticle,0
Taxol,sodium_deoxycholate,Nanoparticle,0
Taxol,cholic_acid,Nanoparticle,0
Taxol,glycocholic_acid,Nanoparticle,0
Taxol,sucrose_octaacetate,Nanoparticle,0
Taxol,trans_anethole,Nanoparticle,0
Taxol,indomethacin,Nanoparticle,0
Taxol,terpinyl_butyrate,Nanoparticle,0
Taxol,hydrocortisone,Nanoparticle,0
Taxol,candesartan_cilexetil,Nanoparticle,0
Taxol,neohesperidin_DC,Nanoparticle,0
Taxol,ursodiol,Nanoparticle,0
Taxol,diclofenac,Nanoparticle,0
Taxol,eucalyptol,Nanoparticle,0
Taxol,beta_carotene,Nanoparticle,0
Taxol,menthol,Nanoparticle,0
Taxol,alpha-terpineol,Nanoparticle,0
Taxol,fenchyl_alcohol,Nanoparticle,0
Taxol,biotin,Nanoparticle,0
Taxol,xylitol,Nanoparticle,0
Taxol,trans-cinnamic_acid,Nanoparticle,0
Taxol,thimerosal,Nanoparticle,0
Taxol,tyramine,Nanoparticle,0
Taxol,fumaric_acid,Nanoparticle,0
Taxol,congo_red,Nanoparticle,1
Taxol,vanillin,Nanoparticle,0
Taxol,saccharin,Nanoparticle,0
Taxol,allantoin,Nanoparticle,0
Taxol,vitamin_A_palmitate,Nanoparticle,0
Taxol,acetylcholine_chloride,Nanoparticle,0
Taxol,dibutyl_phthalate,Nanoparticle,0
Taxol,trometamol,Nanoparticle,0
Taxol,benzoyl_peroxide,Nanoparticle,0
Taxol,triethyl_citrate,Nanoparticle,0
Taxol,triacetin,Nanoparticle,0
Taxol,glycerol,Nanoparticle,0
Taxol,propylene_glycol,Nanoparticle,0
Taxol,mebendazole,Nanoparticle,0
Taxol,L-proline,Nanoparticle,0
Taxol,L-lysine,Nanoparticle,0
Taxol,L-ascorbic_acid,Nanoparticle,0
Taxol,stearic_acid,Nanoparticle,0
Taxol,(R)-(+)-Limonene,Nanoparticle,0
Taxol,meglumine,Nanoparticle,0
Taxol,hydrochlorothiazide,Nanoparticle,0
Taxol,ketoprofen,Nanoparticle,0
Taxol,memantine_hydrochloride,Nanoparticle,0
Taxol,naproxen_sodium,Nanoparticle,0
Taxol,mannitol,Nanoparticle,0
Taxol,D-sorbitol,Nanoparticle,0
Taxol,tannic_acid,Nanoparticle,0
Taxol,rhodamine_B,Nanoparticle,0
Taxol,moxifloxacin,Nanoparticle,0
Taxol,ciprofloxacin,Nanoparticle,0
Taxol,certirizine,Nanoparticle,0
Taxol,budesonide,Nanoparticle,0
Taxol,etidronic_acid,Nanoparticle,0
Taxol,emtricitabine,Nanoparticle,0
Taxol,metoprolol(+)-tartrate,Nanoparticle,0
Taxol,phenytoin,Nanoparticle,0
Taxol,propranolol_hydrochloride,Nanoparticle,0
Taxol,captan,Nanoparticle,0
Taxol,neotame,Nanoparticle,0
Taxol,alendronate_sodium,Nanoparticle,0
Taxol,piroxicam,Nanoparticle,0
Taxol,desipramine_hydrochloride,Nanoparticle,0
Taxol,nadolol,Nanoparticle,0
Taxol,omeprazole,Nanoparticle,0
Taxol,labetalol_hydrochloride,Nanoparticle,0
Taxol,prednisone,Nanoparticle,0
Taxol,risperidone,Nanoparticle,0
Taxol,fluconazole,Nanoparticle,0
Taxol,methotrexate_hydrate,Nanoparticle,0
Taxol,tenofovir_alafenamide,Nanoparticle,0
Taxol,carbamazepine,Nanoparticle,0
Physcion,caffeine,Nanoparticle,0
Physcion,succinic_acid,Nanoparticle,0
Physcion,octyl_gallate,Nanoparticle,0
Physcion,DL-malic_acid,Nanoparticle,0
Physcion,adipic_acid,Nanoparticle,0
Physcion,Triazabicyclodecene,Nanoparticle,0
Physcion,DBU,Nanoparticle,0
Physcion,L-asparagine,Nanoparticle,0
Physcion,theobromine,Nanoparticle,0
Physcion,"3,3'-thiodipropionic_acid",Nanoparticle,0
Physcion,theophylline,Nanoparticle,0
Physcion,borneol,Nanoparticle,0
Physcion,cinnamaldehyde,Nanoparticle,0
Physcion,aspartame,Nanoparticle,0
Physcion,squalene,Nanoparticle,0
Physcion,benzaldehyde,Nanoparticle,0
Physcion,sodium_deoxycholate,Nanoparticle,0
Physcion,cholic_acid,Nanoparticle,0
Physcion,glycocholic_acid,Nanoparticle,0
Physcion,sucrose_octaacetate,Nanoparticle,0
Physcion,trans_anethole,Nanoparticle,0
Physcion,indomethacin,Nanoparticle,1
Physcion,terpinyl_butyrate,Nanoparticle,0
Physcion,hydrocortisone,Nanoparticle,0
Physcion,candesartan_cilexetil,Nanoparticle,0
Physcion,neohesperidin_DC,Nanoparticle,0
Physcion,ursodiol,Nanoparticle,0
Physcion,diclofenac,Nanoparticle,0
Physcion,eucalyptol,Nanoparticle,0
Physcion,beta_carotene,Nanoparticle,1
Physcion,menthol,Nanoparticle,0
Physcion,alpha-terpineol,Nanoparticle,0
Physcion,fenchyl_alcohol,Nanoparticle,0
Physcion,biotin,Nanoparticle,0
Physcion,xylitol,Nanoparticle,0
Physcion,trans-cinnamic_acid,Nanoparticle,0
Physcion,thimerosal,Nanoparticle,0
Physcion,tyramine,Nanoparticle,0
Physcion,fumaric_acid,Nanoparticle,0
Physcion,congo_red,Nanoparticle,0
Physcion,vanillin,Nanoparticle,0
Physcion,saccharin,Nanoparticle,0
Physcion,allantoin,Nanoparticle,0
Physcion,vitamin_A_palmitate,Nanoparticle,0
Physcion,acetylcholine_chloride,Nanoparticle,0
Physcion,dibutyl_phthalate,Nanoparticle,0
Physcion,trometamol,Nanoparticle,0
Physcion,benzoyl_peroxide,Nanoparticle,0
Physcion,triethyl_citrate,Nanoparticle,0
Physcion,triacetin,Nanoparticle,0
Physcion,glycerol,Nanoparticle,0
Physcion,propylene_glycol,Nanoparticle,0
Physcion,mebendazole,Nanoparticle,0
Physcion,L-proline,Nanoparticle,0
Physcion,L-lysine,Nanoparticle,0
Physcion,L-ascorbic_acid,Nanoparticle,0
Physcion,stearic_acid,Nanoparticle,0
Physcion,(R)-(+)-Limonene,Nanoparticle,0
Physcion,meglumine,Nanoparticle,0
Physcion,hydrochlorothiazide,Nanoparticle,0
Physcion,ketoprofen,Nanoparticle,0
Physcion,memantine_hydrochloride,Nanoparticle,0
Physcion,naproxen_sodium,Nanoparticle,0
Physcion,mannitol,Nanoparticle,0
Physcion,D-sorbitol,Nanoparticle,0
Physcion,tannic_acid,Nanoparticle,0
Physcion,rhodamine_B,Nanoparticle,0
Physcion,moxifloxacin,Nanoparticle,0
Physcion,ciprofloxacin,Nanoparticle,0
Physcion,certirizine,Nanoparticle,0
Physcion,budesonide,Nanoparticle,0
Physcion,etidronic_acid,Nanoparticle,0
Physcion,emtricitabine,Nanoparticle,0
Physcion,metoprolol(+)-tartrate,Nanoparticle,0
Physcion,phenytoin,Nanoparticle,0
Physcion,propranolol_hydrochloride,Nanoparticle,0
Physcion,captan,Nanoparticle,0
Physcion,neotame,Nanoparticle,0
Physcion,alendronate_sodium,Nanoparticle,0
Physcion,piroxicam,Nanoparticle,0
Physcion,desipramine_hydrochloride,Nanoparticle,0
Physcion,nadolol,Nanoparticle,0
Physcion,omeprazole,Nanoparticle,0
Physcion,labetalol_hydrochloride,Nanoparticle,0
Physcion,prednisone,Nanoparticle,0
Physcion,risperidone,Nanoparticle,0
Physcion,fluconazole,Nanoparticle,0
Physcion,methotrexate_hydrate,Nanoparticle,0
Physcion,tenofovir_alafenamide,Nanoparticle,0
Physcion,carbamazepine,Nanoparticle,0
Curcumine,caffeine,Nanoparticle,0
Curcumine,succinic_acid,Nanoparticle,0
Curcumine,octyl_gallate,Nanoparticle,0
Curcumine,DL-malic_acid,Nanoparticle,0
Curcumine,adipic_acid,Nanoparticle,0
Curcumine,Triazabicyclodecene,Nanoparticle,0
Curcumine,DBU,Nanoparticle,0
Curcumine,L-asparagine,Nanoparticle,0
Curcumine,theobromine,Nanoparticle,0
Curcumine,"3,3'-thiodipropionic_acid",Nanoparticle,0
Curcumine,theophylline,Nanoparticle,0
Curcumine,borneol,Nanoparticle,0
Curcumine,cinnamaldehyde,Nanoparticle,0
Curcumine,aspartame,Nanoparticle,0
Curcumine,squalene,Nanoparticle,0
Curcumine,benzaldehyde,Nanoparticle,0
Curcumine,sodium_deoxycholate,Nanoparticle,0
Curcumine,cholic_acid,Nanoparticle,0
Curcumine,glycocholic_acid,Nanoparticle,0
Curcumine,sucrose_octaacetate,Nanoparticle,0
Curcumine,trans_anethole,Nanoparticle,0
Curcumine,indomethacin,Nanoparticle,0
Curcumine,terpinyl_butyrate,Nanoparticle,0
Curcumine,hydrocortisone,Nanoparticle,0
Curcumine,candesartan_cilexetil,Nanoparticle,1
Curcumine,neohesperidin_DC,Nanoparticle,0
Curcumine,ursodiol,Nanoparticle,0
Curcumine,diclofenac,Nanoparticle,0
Curcumine,eucalyptol,Nanoparticle,0
Curcumine,beta_carotene,Nanoparticle,0
Curcumine,menthol,Nanoparticle,0
Curcumine,alpha-terpineol,Nanoparticle,0
Curcumine,fenchyl_alcohol,Nanoparticle,0
Curcumine,biotin,Nanoparticle,0
Curcumine,xylitol,Nanoparticle,0
