drug_1,drug_2,context,label
Lapatinib,APAFLURANE,Nanoparticle,0
Lapatinib,TRICHLOROMONOFLUOROMETHANE,Nanoparticle,0
Lapatinib,DICHLOROFLUOROMETHANE,Nanoparticle,0
Lapatinib,DICHLOROTETRAFLUOROETHANE,Nanoparticle,0
Lapatinib,DICHLORODIFLUOROMETHANE,Nanoparticle,0
Lapatinib,PERFLUTREN,Nanoparticle,0
Lapatinib,NORFLURANE,Nanoparticle,0
Lapatinib,"N-(CARBONYL-METHOXYPOLYETHYLENE_GLYCOL_2000)-1,2-DISTEAROYL-SN-GLYCERO-3-PHOSPHOETHANOLAMINE",Nanoparticle,0
Lapatinib,NITROGEN,Nanoparticle,0
Lapatinib,Ammonium_sulfate,Nanoparticle,0
Lapatinib,Ammonium_citrate,Nanoparticle,0
Lapatinib,Ferric_ammonium_citrate,Nanoparticle,0
Lapatinib,GUANIDINE_HYDROCHLORIDE,Nanoparticle,0
Lapatinib,ALLANTOIN,Nanoparticle,0
Lapatinib,Ammonium_carbonate,Nanoparticle,0
Lapatinib,Niacinamide_(nicotinamide),Nanoparticle,0
Lapatinib,ASPARTIC_ACID,Nanoparticle,0
Lapatinib,GLUTATHIONE,Nanoparticle,0
Lapatinib,L-Glutamic_acid,Nanoparticle,0
Lapatinib,L-Glutamic_acid_hydrochloride,Nanoparticle,0
Lapatinib,Monosodium_L-glutamate,Nanoparticle,0
Lapatinib,Monoammonium_L-glutamate,Nanoparticle,0
Lapatinib,TROMETHAMINE,Nanoparticle,0
Lapatinib,SERINE,Nanoparticle,0
Lapatinib,"CYSTEINE,_DL-",Nanoparticle,0
Lapatinib,TRYPTOPHAN,Nanoparticle,0
Lapatinib,TYROSINE,Nanoparticle,0
Lapatinib,PHENYLALANINE,Nanoparticle,0
Lapatinib,HISTIDINE,Nanoparticle,0
Lapatinib,ARGININE,Nanoparticle,0
Lapatinib,Urea,Nanoparticle,0
Lapatinib,GLYCINE,Nanoparticle,0
Lapatinib,GLYCINE_HYDROCHLORIDE,Nanoparticle,0
Lapatinib,DIHYDROXYALUMINUM_AMINOACETATE,Nanoparticle,0
Lapatinib,LYSINE,Nanoparticle,0
Lapatinib,LYSINE_MONOHYDRATE,Nanoparticle,0
Lapatinib,ETHYLENEDIAMINE,Nanoparticle,0
Lapatinib,ETHYLENEDIAMINE_DIHYDROCHLORIDE,Nanoparticle,0
Lapatinib,MONOETHANOLAMINE,Nanoparticle,0
Lapatinib,GENTISIC_ACID_ETHANOLAMINE,Nanoparticle,0
Lapatinib,ETHANOLAMINE_HYDROCHLORIDE,Nanoparticle,0
Lapatinib,Sulfamic_acid_(packaging),Nanoparticle,0
Lapatinib,MAGNESIUM_ASPARTATE,Nanoparticle,0
Lapatinib,Monopotassium_L-glutamate,Nanoparticle,0
Lapatinib,MONOSODIUM_GLUTAMATE,Nanoparticle,0
Lapatinib,CYSTEINE_HYDROCHLORIDE,Nanoparticle,0
Lapatinib,CYSTEINE_HYDROCHLORIDE_ANHYDROUS,Nanoparticle,0
Lapatinib,NAPHTHOL_BLUE_BLACK,Nanoparticle,0
Lapatinib,AMINOBENZOATE_SODIUM,Nanoparticle,0
Lapatinib,1-(PHENYLAZO)-2-NAPHTHYLAMINE,Nanoparticle,0
Lapatinib,AIR,Nanoparticle,0
Lapatinib,ALUMINUM_SULFATE_TETRADECAHYDRATE,Nanoparticle,0
Lapatinib,"SODIUM_PHOSPHATE,_DIBASIC_DODECAHYDRATE",Nanoparticle,0
Lapatinib,Aluminum_potassium_sulfate,Nanoparticle,0
Lapatinib,Aluminum_ammonium_sulfate,Nanoparticle,0
Lapatinib,Aluminum_sodium_sulfate,Nanoparticle,0
Lapatinib,SODIUM_BORATE,Nanoparticle,0
Lapatinib,SODIUM_CARBONATE_DECAHYDRATE,Nanoparticle,0
Lapatinib,Sodium_phosphate_tribasic,Nanoparticle,0
Lapatinib,SODIUM_SULFATE,Nanoparticle,0
Lapatinib,"SODIUM_PHOSPHATE,_DIBASIC,_HEPTAHYDRATE",Nanoparticle,0
Lapatinib,Magnesium_sulfate,Nanoparticle,0
Lapatinib,Zinc_sulfate,Nanoparticle,0
Lapatinib,Sodium_sulfite,Nanoparticle,0
Lapatinib,SODIUM_SUCCINATE_HEXAHYDRATE,Nanoparticle,0
Lapatinib,MAGNESIUM_CHLORIDE,Nanoparticle,0
Lapatinib,"MAGNESIUM_PHOSPHATE,_TRIBASIC,_PENTAHYDRATE",Nanoparticle,0
Lapatinib,CUPRIC_SULFATE,Nanoparticle,0
Lapatinib,Sodium_thiosulfate,Nanoparticle,0
Lapatinib,CALCIUM_CITRATE,Nanoparticle,0
Lapatinib,"Magnesium_phosphate,_dibasic",Nanoparticle,0
Lapatinib,TRISODIUM_CITRATE_DIHYDRATE,Nanoparticle,0
Lapatinib,EDETATE_DISODIUM,Nanoparticle,0
Lapatinib,Ferrous_gluconate,Nanoparticle,0
Lapatinib,SACCHARIN_SODIUM,Nanoparticle,0
Lapatinib,Calcium_L-ascorbate,Nanoparticle,0
Lapatinib,DIBASIC_CALCIUM_PHOSPHATE_DIHYDRATE,Nanoparticle,0
Lapatinib,"SODIUM_PHOSPHATE,_DIBASIC_DIHYDRATE",Nanoparticle,0
Lapatinib,SODIUM_PHOSPHATE_DIHYDRATE,Nanoparticle,0
Lapatinib,CALCIUM_CYCLAMATE,Nanoparticle,0
Lapatinib,CALCIUM_SULFATE_DIHYDRATE,Nanoparticle,0
Lapatinib,Calcium_chloride,Nanoparticle,0
Lapatinib,STANNOUS_CHLORIDE,Nanoparticle,0
Lapatinib,CITRIC_ACID_MONOHYDRATE,Nanoparticle,0
Lapatinib,POTASSIUM_CITRATE,Nanoparticle,0
Lapatinib,SODIUM_CARBONATE_MONOHYDRATE,Nanoparticle,0
Lapatinib,FD&C_RED_NO._3,Nanoparticle,0
Lapatinib,SACCHARIN_CALCIUM,Nanoparticle,0
Lapatinib,DEXTROSE_MONOHYDRATE,Nanoparticle,0
Lapatinib,"SODIUM_PHOSPHATE,_MONOBASIC,_MONOHYDRATE",Nanoparticle,0
Lapatinib,Sodium_phosphate_dibasic,Nanoparticle,0
Lapatinib,Calcium_phosphate_monobasic,Nanoparticle,0
Lapatinib,Sodium_hypophosphite,Nanoparticle,0
Lapatinib,CALCIUM_SULFATE_HEMIHYDRATE,Nanoparticle,0
Lapatinib,ZINC_SULFATE_MONOHYDRATE,Nanoparticle,0
Lapatinib,Bentonite,Nanoparticle,0
Lapatinib,LACTOSE_MONOHYDRATE,Nanoparticle,0
Lapatinib,Ferric_oxide_(packaging),Nanoparticle,0
Lapatinib,MAGNESIUM_TRISILICATE,Nanoparticle,0
Lapatinib,FRUCTOSE,Nanoparticle,0
Lapatinib,GENTISIC_ACID_ETHANOLAMIDE,Nanoparticle,0
Lapatinib,IMIDUREA,Nanoparticle,0
Lapatinib,DIAZOLIDINYL_UREA,Nanoparticle,0
Lapatinib,MALEIC_ACID,Nanoparticle,0
Lapatinib,TRIFLUOROACETIC_ACID,Nanoparticle,0
Lapatinib,L(+)-tartaric_acid,Nanoparticle,0
Lapatinib,SUCCIMER,Nanoparticle,0
Lapatinib,PROLINE,Nanoparticle,0
Lapatinib,Aconitic_Acid,Nanoparticle,0
Lapatinib,Citric_acid,Nanoparticle,0
Lapatinib,MAGNESIUM_CITRATE,Nanoparticle,0
Lapatinib,Ferrous_citrate,Nanoparticle,0
Lapatinib,MONOSODIUM_CITRATE,Nanoparticle,0
Lapatinib,GLYCERYL_MONOCITRATE,Nanoparticle,0
Lapatinib,Malic_acid,Nanoparticle,0
Lapatinib,Succinic_acid,Nanoparticle,0
Lapatinib,Adipic_acid,Nanoparticle,0
Lapatinib,Biotin,Nanoparticle,0
Lapatinib,Thiodipropionic_acid,Nanoparticle,0
Lapatinib,EDETIC_ACID,Nanoparticle,0
Lapatinib,PENTETIC_ACID,Nanoparticle,0
Lapatinib,BROCRINAT,Nanoparticle,0
Lapatinib,L-Malic_acid,Nanoparticle,0
Lapatinib,LACTOBIONIC_ACID,Nanoparticle,0
Lapatinib,GENTISIC_ACID,Nanoparticle,0
Lapatinib,Benzoic_Acid,Nanoparticle,0
Lapatinib,D&C_RED_NO._39,Nanoparticle,0
Lapatinib,Niacin_(nicotinic_acid),Nanoparticle,0
Lapatinib,POLYGLYCERYL-3_OLEATE,Nanoparticle,0
Lapatinib,Tannic_acid_(hydrolyzable_gallotannins),Nanoparticle,0
Lapatinib,BENZYL_BENZOATE,Nanoparticle,0
Lapatinib,BENZOYL_PEROXIDE,Nanoparticle,0
Lapatinib,Ferrous_fumarate,Nanoparticle,0
Lapatinib,SODIUM_BITARTRATE,Nanoparticle,0
Lapatinib,MAGNESIUM_TARTRATE,Nanoparticle,0
Lapatinib,L(+)-sodium_tartrate,Nanoparticle,0
Lapatinib,STANNOUS_TARTRATE,Nanoparticle,0
Lapatinib,Magnesium_gluconate,Nanoparticle,0
Lapatinib,SODIUM_GLUCONATE,Nanoparticle,0
Lapatinib,CALCIUM_GLUCEPTATE,Nanoparticle,0
Lapatinib,FD&C_YELLOW_NO._5,Nanoparticle,0
Lapatinib,Manganous_citrate,Nanoparticle,0
Lapatinib,DISODIUM_HYDROGEN_CITRATE,Nanoparticle,0
Lapatinib,Calcium_citrate,Nanoparticle,0
Lapatinib,Ferric_citrate,Nanoparticle,0
Lapatinib,Potassium_citrate,Nanoparticle,0
Lapatinib,Sodium_citrate,Nanoparticle,0
Lapatinib,Sodium_ferricitropyrophosphate,Nanoparticle,0
Lapatinib,SODIUM_THIOMALATE,Nanoparticle,0
Lapatinib,EDETATE_DISODIUM_ANHYDROUS,Nanoparticle,0
Lapatinib,EDETATE_CALCIUM_DISODIUM_ANHYDROUS,Nanoparticle,0
Lapatinib,Sodium_ferric_EDTA,Nanoparticle,0
Lapatinib,EDETATE_SODIUM,Nanoparticle,0
Lapatinib,PENTETATE_CALCIUM_TRISODIUM,Nanoparticle,0
Lapatinib,PENTASODIUM_PENTETATE,Nanoparticle,0
Lapatinib,TRISODIUM_HEDTA,Nanoparticle,0
Lapatinib,CALCOBUTROL,Nanoparticle,0
Lapatinib,SODIUM_THIOGLYCOLATE,Nanoparticle,0
Lapatinib,Sodium_sesquicarbonate,Nanoparticle,0
Lapatinib,Potassium_bicarbonate,Nanoparticle,0
Lapatinib,Sodium_bicarbonate,Nanoparticle,0
Lapatinib,L(+)-potassium_acid_tartrate,Nanoparticle,0
Lapatinib,Calcium_gluconate,Nanoparticle,0
Lapatinib,Manganese_gluconate,Nanoparticle,0
Lapatinib,Zinc_gluconate,Nanoparticle,0
Lapatinib,Potassium_gluconate,Nanoparticle,0
Lapatinib,Sodium_gluconate,Nanoparticle,0
Lapatinib,GLUCEPTATE_SODIUM,Nanoparticle,0
Lapatinib,Ammonium_bicarbonate,Nanoparticle,0
Lapatinib,DIHYDROXYALUMINUM_SODIUM_CARBONATE,Nanoparticle,0
Lapatinib,Calcium_carbonate,Nanoparticle,0
Lapatinib,Ferrous_carbonate,Nanoparticle,0
Lapatinib,Potassium_carbonate,Nanoparticle,0
Lapatinib,MAGNESIUM_CARBONATE,Nanoparticle,0
Lapatinib,Magnesium_carbonate,Nanoparticle,0
Lapatinib,Sodium_carbonate,Nanoparticle,0
Lapatinib,Zinc_carbonate,Nanoparticle,0
Lapatinib,Iron_naphthenate,Nanoparticle,0
Lapatinib,Sodium_Benzoate,Nanoparticle,0
Lapatinib,CALCIUM_SALICYLATE,Nanoparticle,0
Lapatinib,DISODIUM_SULFOSALICYLATE,Nanoparticle,0
Lapatinib,BENZOIN,Nanoparticle,0
Lapatinib,CINNAMALDEHYDE,Nanoparticle,0
Lapatinib,D&C_BLUE_NO._6,Nanoparticle,0
Lapatinib,INDIGOTINE_P,Nanoparticle,0
Lapatinib,FD&C_BLUE_NO._2--ALUMINUM_LAKE,Nanoparticle,0
Lapatinib,INDIGOTINDISULFONATE_SODIUM,Nanoparticle,0
Lapatinib,L-Ascorbic_acid,Nanoparticle,0
Lapatinib,Ferrous_ascorbate,Nanoparticle,0
Lapatinib,Sodium_erythorbate_(sodium_D-isoascorbate),Nanoparticle,0
Lapatinib,AMARANTH,Nanoparticle,0
Lapatinib,CAPTAN,Nanoparticle,0
Lapatinib,ACID_ORANGE_20,Nanoparticle,0
Lapatinib,FD&C_YELLOW_NO._6,Nanoparticle,0
Lapatinib,D&C_RED_NO._17,Nanoparticle,0
Lapatinib,D&C_RED_NO._36,Nanoparticle,0
Lapatinib,PENTADECALACTONE,Nanoparticle,0
Lapatinib,SODIUM_PYRROLIDONE_CARBOXYLATE,Nanoparticle,0
Lapatinib,SACCHARIN_SODIUM_ANHYDROUS,Nanoparticle,0
Lapatinib,SACCHARIN,Nanoparticle,0
Lapatinib,GLUCONOLACTONE,Nanoparticle,0
Lapatinib,Sodium_L-ascorbate,Nanoparticle,0
Lapatinib,D&C_RED_NO._27,Nanoparticle,0
Lapatinib,D&C_RED_NO._28,Nanoparticle,0
Lapatinib,FLUORESCEIN,Nanoparticle,0
Lapatinib,D&C_YELLOW_NO._10,Nanoparticle,0
Lapatinib,D&C_YELLOW_NO._11,Nanoparticle,0
Lapatinib,Carbon_dioxide,Nanoparticle,0
Lapatinib,"GLUCOSE,_LIQUID",Nanoparticle,0
Lapatinib,Formic_acid_(packaging),Nanoparticle,0
Lapatinib,EPILACTOSE,Nanoparticle,0
Lapatinib,POLYGALACTURONIC_ACID,Nanoparticle,0
Lapatinib,GLUCURONIC_ACID,Nanoparticle,0
Lapatinib,MALTODEXTRIN,Nanoparticle,0
Lapatinib,Dextran,Nanoparticle,0
Lapatinib,Sodium_formate_(packaging),Nanoparticle,0
Lapatinib,BENZALDEHYDE,Nanoparticle,0
Lapatinib,Calcium_iodate,Nanoparticle,0
Lapatinib,Potassium_iodate,Nanoparticle,0
Lapatinib,NIOXIME,Nanoparticle,0
Lapatinib,Sodium_metaphosphate,Nanoparticle,0
Lapatinib,SODIUM_PHOSPHITE,Nanoparticle,0
Lapatinib,Phosphoric_acid,Nanoparticle,0
Lapatinib,Ammonium_phosphate_monobasic_(Report_34),Nanoparticle,0
Lapatinib,Sodium_phosphate_monobasic,Nanoparticle,0
Lapatinib,Sodium_hexametaphosphate,Nanoparticle,0
Lapatinib,OXIDRONATE_DISODIUM,Nanoparticle,0
Lapatinib,Calcium_phosphate_dibasic,Nanoparticle,0
Lapatinib,Potassium_phosphate_dibasic,Nanoparticle,0
Lapatinib,Ammonium_phosphate_dibasic_(Report_34),Nanoparticle,0
Lapatinib,"SODIUM_PHOSPHATE,_DIBASIC,_ANHYDROUS",Nanoparticle,0
Lapatinib,Potassium_glycerophosphate,Nanoparticle,0
Lapatinib,Magnesium_glycerophosphate_(packaging),Nanoparticle,0
Lapatinib,Manganese_glycerophosphate,Nanoparticle,0
Lapatinib,Calcium_glycerophosphate_(packaging),Nanoparticle,0
Lapatinib,Calcium_phytate,Nanoparticle,0
Lapatinib,Sodium_tetraphosphate,Nanoparticle,0
Lapatinib,Potassium_tripolyphosphate,Nanoparticle,0
Lapatinib,Sodium_tripolyphosphate,Nanoparticle,0
Lapatinib,Ferric_pyrophosphate,Nanoparticle,0
Lapatinib,Calcium_pyrophosphate,Nanoparticle,0
Lapatinib,Ferric_sodium_pyrophosphate,Nanoparticle,0
Lapatinib,Potassium_pyrophosphate,Nanoparticle,0
Lapatinib,"Sodium_pyrophosphate,_tetrabasic",Nanoparticle,0
Lapatinib,PHOSPHATE_ION,Nanoparticle,0
Lapatinib,Calcium_phosphate_tribasic,Nanoparticle,0
Lapatinib,"Magnesium_phosphate,_tribasic",Nanoparticle,0
Lapatinib,"Sodium_aluminum_phosphate,_basic",Nanoparticle,0
Lapatinib,Ferric_phosphate,Nanoparticle,0
Lapatinib,Potassium_phosphate_tribasic,Nanoparticle,0
Lapatinib,"SODIUM_PHOSPHATE,_TRIBASIC,_ANHYDROUS",Nanoparticle,0
Lapatinib,METAPHOSPHORIC_ACID,Nanoparticle,0
Lapatinib,Sodium_trimetaphosphate,Nanoparticle,0
Lapatinib,Sodium_tetrametaphosphate,Nanoparticle,0
Lapatinib,Calcium_hexametaphosphate,Nanoparticle,0
Lapatinib,SODIUM_POLYMETAPHOSPHATE,Nanoparticle,0
Lapatinib,Calcium_hypophosphite,Nanoparticle,0
Lapatinib,Manganous_hypophosphite,Nanoparticle,0
Lapatinib,Potassium_hypophosphite,Nanoparticle,0
Lapatinib,"SODIUM_1,2-ETHANEDISULFONATE",Nanoparticle,0
Lapatinib,CYCLAMIC_ACID,Nanoparticle,0
Lapatinib,Sulfuric_Acid,Nanoparticle,0
Lapatinib,BENZENESULFONIC_ACID,Nanoparticle,0
Lapatinib,HYDROXYETHYLPIPERAZINE_ETHANE_SULFONIC_ACID,Nanoparticle,0
Lapatinib,SODIUM_CYCLAMATE,Nanoparticle,0
Lapatinib,SODIUM_BISULFATE,Nanoparticle,0
Lapatinib,Ferric_sulfate_(packaging),Nanoparticle,0
Lapatinib,Aluminum_sulfate,Nanoparticle,0
Lapatinib,BARIUM_SULFATE,Nanoparticle,0
Lapatinib,CALCIUM_SULFATE_ANHYDROUS,Nanoparticle,0
Lapatinib,Copper_(cupric)_sulfate,Nanoparticle,0
Lapatinib,Ferrous_sulfate_(packaging),Nanoparticle,0
Lapatinib,MAGNESIUM_SULFATE_ANHYDROUS,Nanoparticle,0
Lapatinib,Manganous_sulfate,Nanoparticle,0
Lapatinib,SODIUM_SULFATE_ANHYDROUS,Nanoparticle,0
Lapatinib,FD&C_YELLOW_NO._6-ALUMINUM_LAKE,Nanoparticle,0
Lapatinib,SODIUM_2-NAPHTHALENESULFONATE,Nanoparticle,0
Lapatinib,METANIL_YELLOW,Nanoparticle,0
Lapatinib,SULFUROUS_ACID,Nanoparticle,0
Lapatinib,SODIUM_FORMALDEHYDE_SULFOXYLATE,Nanoparticle,0
Lapatinib,POTASSIUM_BISULFITE,Nanoparticle,0
Lapatinib,Sodium_metabisulfite,Nanoparticle,0
Lapatinib,Potassium_metabisulfite,Nanoparticle,0
Lapatinib,Sodium_hydrosulfite_(packaging),Nanoparticle,0
Lapatinib,Zinc_hydrosulfite_(packaging),Nanoparticle,0
Lapatinib,Sodium_bisulfite,Nanoparticle,0
Lapatinib,Sulfur_dioxide,Nanoparticle,0
Lapatinib,SODIUM_PHOSPHATE_P-32,Nanoparticle,0
Lapatinib,Sodium_phosphoaluminate_(packaging),Nanoparticle,0
Lapatinib,ALUMINUM_OXIDE,Nanoparticle,0
Lapatinib,BISMUTH_SUBCARBONATE,Nanoparticle,0
Lapatinib,Calcium_oxide,Nanoparticle,0
Lapatinib,Tricalcium_silicate,Nanoparticle,0
Lapatinib,Iron_oxides_(packaging),Nanoparticle,0
Lapatinib,Magnesium_oxide,Nanoparticle,0
Lapatinib,Manganous_oxide,Nanoparticle,0
Lapatinib,NITRIC_ACID,Nanoparticle,0
Lapatinib,PHENYLMERCURIC_NITRATE,Nanoparticle,0
Lapatinib,MAGNESIUM_NITRATE,Nanoparticle,0
Lapatinib,SODIUM_NITRATE,Nanoparticle,0
Lapatinib,Talc_(basic_magnesium_silicate),Nanoparticle,0
Lapatinib,Potassium_silicate,Nanoparticle,0
Lapatinib,ALUMINUM_SILICATE_PENTAHYDRATE,Nanoparticle,0
Lapatinib,Sodium_aluminosilicate,Nanoparticle,0
Lapatinib,Calcium_silicate,Nanoparticle,0
Lapatinib,Silicon_dioxides,Nanoparticle,0
Lapatinib,TITANIUM_DIOXIDE,Nanoparticle,0
Lapatinib,Zinc_oxide,Nanoparticle,0
Lapatinib,D&C_BLUE_NO._9,Nanoparticle,0
Lapatinib,BORIC_ACID,Nanoparticle,0
Lapatinib,Inositol,Nanoparticle,0
Lapatinib,Sorbitol,Nanoparticle,0
Lapatinib,XYLITOL,Nanoparticle,0
Lapatinib,MALTITOL,Nanoparticle,0
Lapatinib,ERYTHRITOL,Nanoparticle,0
Lapatinib,SORBITAN,Nanoparticle,0
Lapatinib,Glycerin_and_Glycerides,Nanoparticle,0
Lapatinib,MONOTHIOGLYCEROL,Nanoparticle,0
Lapatinib,ISOMALT,Nanoparticle,0
Lapatinib,TAGATOSE,Nanoparticle,0
Lapatinib,Sorbose_(packaging),Nanoparticle,0
Lapatinib,Corn_Sugar_(Dextrose),Nanoparticle,0
Lapatinib,MALTOSE_ANHYDROUS,Nanoparticle,0
Lapatinib,TREHALOSE,Nanoparticle,0
Lapatinib,ALFADEX,Nanoparticle,0
Lapatinib,BETADEX,Nanoparticle,0
Lapatinib,GAMMA_CYCLODEXTRIN,Nanoparticle,0
Lapatinib,"1,2,6-HEXANETRIOL",Nanoparticle,0
Lapatinib,TROLAMINE,Nanoparticle,0
Lapatinib,DIETHANOLAMINE,Nanoparticle,0
Lapatinib,POLYETHYLENE_OXIDE_900000,Nanoparticle,0
Lapatinib,PHENOXYETHANOL,Nanoparticle,0
Lapatinib,PHENYLETHYL_ALCOHOL,Nanoparticle,0
Lapatinib,"DEXTROSE,_UNSPECIFIED_FORM",Nanoparticle,0
Lapatinib,Corn_dextrins_(packaging),Nanoparticle,0
Lapatinib,ROSIN,Nanoparticle,0
Lapatinib,STARCH,Nanoparticle,0
Lapatinib,SUCRALOSE,Nanoparticle,0
Lapatinib,Sucrose,Nanoparticle,0
Lapatinib,DICHLOROBENZYL_ALCOHOL,Nanoparticle,0
Lapatinib,BENZYL_ALCOHOL,Nanoparticle,0
Lapatinib,Hydrogen_peroxide,Nanoparticle,0
Lapatinib,Aluminum_hydroxide,Nanoparticle,0
Lapatinib,BETANAPHTHOL,Nanoparticle,0
Lapatinib,PHENOL,Nanoparticle,0
Lapatinib,ALUMINUM_SILICATE,Nanoparticle,0
Lapatinib,Aluminum_calcium_silicate,Nanoparticle,0
Lapatinib,MAGNESIUM_ALUMINUM_SILICATE,Nanoparticle,0
Lapatinib,Calcium_hydroxide,Nanoparticle,0
Lapatinib,CALCIUM,Nanoparticle,0
Lapatinib,Ferric_chloride_(packaging),Nanoparticle,0
Lapatinib,Magnesium_chloride,Nanoparticle,0
Lapatinib,Manganese_chloride,Nanoparticle,0
Lapatinib,Stannous_Chloride,Nanoparticle,0
Lapatinib,Zinc_chloride,Nanoparticle,0
Lapatinib,Hydrochloric_acid,Nanoparticle,0
Lapatinib,Potassium_chloride,Nanoparticle,0
Lapatinib,Ammonium_chloride,Nanoparticle,0
Lapatinib,Sodium_chloride,Nanoparticle,0
Lapatinib,Cuprous_iodide,Nanoparticle,0
Lapatinib,Copper_(cupric)_gluconate,Nanoparticle,0
Lapatinib,STANNOUS_FLUORIDE,Nanoparticle,0
Lapatinib,Reduced_iron_(packaging),Nanoparticle,0
Lapatinib,Helium_gas,Nanoparticle,0
Lapatinib,Potassium_iodide,Nanoparticle,0
Lapatinib,SODIUM_IODIDE,Nanoparticle,0
Lapatinib,POTASSIUM,Nanoparticle,0
Lapatinib,Potassium_hydroxide,Nanoparticle,0
Lapatinib,Magnesium_silicate,Nanoparticle,0
Lapatinib,Magnesium_hydroxide,Nanoparticle,0
Lapatinib,Ammonium_hydroxide,Nanoparticle,0
Lapatinib,Sodium_silicate,Nanoparticle,0
Lapatinib,SODIUM_HYPOCHLORITE,Nanoparticle,0
Lapatinib,Sodium_hydroxide,Nanoparticle,0
Lapatinib,Nickel_(elemental),Nanoparticle,0
Lapatinib,SILICONE,Nanoparticle,0
Lapatinib,ZINC,Nanoparticle,0
Docetaxel,POLYBUTENE_(1400_MW),Nanoparticle,0
Docetaxel,Sorbic_acid,Nanoparticle,0
Docetaxel,Calcium_sorbate,Nanoparticle,0
Docetaxel,Potassium_sorbate,Nanoparticle,0
Docetaxel,Sodium_sorbate,Nanoparticle,0
Docetaxel,ANETHOLE,Nanoparticle,0
Docetaxel,PROPENYL_GUAETHOL,Nanoparticle,0
Docetaxel,PIPERAZINE,Nanoparticle,0
Docetaxel,PIPERAZINE_HEXAHYDRATE,Nanoparticle,0
Docetaxel,TYLOXAPOL,Nanoparticle,0
Docetaxel,POLOXAMER_407,Nanoparticle,0
Docetaxel,HIGH_DENSITY_POLYETHYLENE,Nanoparticle,0
Docetaxel,POLYISOBUTYLENE_MEDIUM_MOLECULAR_WEIGHT,Nanoparticle,0
Docetaxel,METHACRYLIC_ACID_-_METHYL_METHACRYLATE_COPOLYMER_(1:2),Nanoparticle,0
Docetaxel,POLY(METHYL_ACRYLATE-CO-METHYL_METHACRYLATE-CO-METHACRYLIC_ACID_7:3:1;_280000_MW),Nanoparticle,0
Docetaxel,METHACRYLIC_ACID_-_ETHYL_ACRYLATE_COPOLYMER_(1:1)_TYPE_A,Nanoparticle,0
Docetaxel,DIMETHYLAMINOETHYL_METHACRYLATE_-_BUTYL_METHACRYLATE_-_METHYL_METHACRYLATE_COPOLYMER,Nanoparticle,0
Docetaxel,AMMONIO_METHACRYLATE_COPOLYMER_TYPE_B,Nanoparticle,0
Docetaxel,METHYL_ACRYLATE_-_METHYL_METHACRYLATE,Nanoparticle,0
Docetaxel,ETHYL_ACRYLATE_AND_METHYL_METHACRYLATE_COPOLYMER_(2:1;_750000_MW),Nanoparticle,0
Docetaxel,POLYHYDROXYETHYL_METHACRYLATE,Nanoparticle,0
Docetaxel,POLACRILIN_POTASSIUM,Nanoparticle,0
Docetaxel,"LIMONENE,_(+/-)-",Nanoparticle,0
Docetaxel,"CARVONE,_(-)-",Nanoparticle,0
Docetaxel,ETHYLENE-PROPYLENE_COPOLYMER,Nanoparticle,0
Docetaxel,ETHYLENE-VINYL_ACETATE_COPOLYMERS,Nanoparticle,0
Docetaxel,Vitamin_D2_(ergocalciferol),Nanoparticle,0
Docetaxel,Vitamin_D3_(cholecalciferol),Nanoparticle,0
Docetaxel,POLYPROPYLENE,Nanoparticle,0
Docetaxel,ACRYLIC_ACID-ISOOCTYL_ACRYLATE_COPOLYMER,Nanoparticle,0
Docetaxel,"Methyl_acrylate,_monomeric_(packaging)",Nanoparticle,0
Docetaxel,"Ethyl_acrylate,_polymeric_(packaging)",Nanoparticle,0
Docetaxel,ISOOCTYL_ACRYLATE,Nanoparticle,0
Docetaxel,SODIUM_POLYACRYLATE_(2500000_MW),Nanoparticle,0
Docetaxel,POLYQUATERNIUM-7_(70/30_ACRYLAMIDE/DADMAC;_1600000_MW),Nanoparticle,0
Docetaxel,UNDECYLENIC_ACID,Nanoparticle,0
Docetaxel,POVIDONE/EICOSENE_COPOLYMER,Nanoparticle,0
Docetaxel,EUGENOL,Nanoparticle,0
Docetaxel,POLYVINYL_CHLORIDE,Nanoparticle,0
Docetaxel,"POVIDONE,_UNSPECIFIED",Nanoparticle,0
Docetaxel,COPOVIDONE,Nanoparticle,0
Docetaxel,"POLYVINYL_ALCOHOL,_UNSPECIFIED",Nanoparticle,0
Docetaxel,POLYVINYL_ACETATE_PHTHALATE,Nanoparticle,0
Docetaxel,BUTYL_ESTER_OF_METHYL_VINYL_ETHER/MALEIC_ANHYDRIDE_COPOLYMER_(125000_MW),Nanoparticle,0
Docetaxel,PVM/MA_COPOLYMER,Nanoparticle,0
Docetaxel,SODIUM_POLYSTYRENE_SULFONATE,Nanoparticle,0
Docetaxel,FRAGRANCE_UNGERER_N5195,Nanoparticle,0
Docetaxel,METHYLBORONIC_ACID,Nanoparticle,0
Docetaxel,ACETONITRILE,Nanoparticle,0
Docetaxel,.BETA.-IONONE,Nanoparticle,0
Docetaxel,Diacetyl,Nanoparticle,0
Docetaxel,DEHYDROACETIC_ACID,Nanoparticle,0
Docetaxel,Isopropyl_citrate,Nanoparticle,0
Docetaxel,LEVULINIC_ACID,Nanoparticle,0
Docetaxel,"N,N-DIMETHYLACETAMIDE",Nanoparticle,0
Docetaxel,SULFACETAMIDE_SODIUM,Nanoparticle,0
